id,service_provider_id,sku_id,price,discount,final_price,availability,updated_at
8d734f69-3b45-48b5-b7ab-19c4abefa4ea,205658cb-10d5-4f4a-a9f5-606fac44c06e,32c262a5-28c9-40e4-a302-defc3e8d750c,298,62,236,TRUE,2026-03-31T23:46:40.129Z
8cec5972-c52e-4e4c-b9a2-4f3d971c58d3,205658cb-10d5-4f4a-a9f5-606fac44c06e,420183ef-c5fa-4e00-806e-411aed1ffcda,174,97,77,TRUE,2026-03-31T23:46:40.129Z
8a4c24e7-9eed-4d2d-b6c5-e54bc12f7e3b,205658cb-10d5-4f4a-a9f5-606fac44c06e,42e3198d-91a6-424c-a63f-dd88adb05396,688,24,664,TRUE,2026-03-31T23:46:40.129Z
8841fee9-65a9-4242-b304-19177a67f293,205658cb-10d5-4f4a-a9f5-606fac44c06e,4cdb9879-baa6-4a5c-a057-a889b29b98a6,415,6,409,TRUE,2026-03-31T23:46:40.129Z
672d1bcb-3cba-4dc3-801f-fea1680e6b6e,205658cb-10d5-4f4a-a9f5-606fac44c06e,7b498ccb-b245-4ac5-bd42-8351a5420842,321,44,277,TRUE,2026-03-31T23:46:40.129Z
49141cb1-2642-4ad4-83d8-34819e094775,205658cb-10d5-4f4a-a9f5-606fac44c06e,808c166e-4179-4e3e-8f9d-26087bd23396,391,15,376,TRUE,2026-03-31T23:46:40.129Z
d6ea10ce-5b45-4f95-b9aa-04fbe33489ef,205658cb-10d5-4f4a-a9f5-606fac44c06e,bed1b4ba-9438-404d-b4f9-f0145db4d9b2,859,40,819,TRUE,2026-03-31T23:46:40.129Z
0f18fdb2-c17a-489a-9071-e8d8a8490e6c,205658cb-10d5-4f4a-a9f5-606fac44c06e,ef075dd0-e0ea-4c57-a6d7-2822fb311882,427,62,365,TRUE,2026-03-31T23:46:40.129Z
303a0501-e695-4605-8406-24416c77b822,205658cb-10d5-4f4a-a9f5-606fac44c06e,f6c3c025-df89-42e9-b505-e8582ffb7493,84,76,8,TRUE,2026-03-31T23:46:40.129Z
8a61661b-c659-4a43-ad0d-c7e354b2cf69,219ab5e8-4097-44d1-af44-95838073c4c2,0b6f5979-bbbf-41c8-98f5-c2c33ef27305,885,96,789,TRUE,2026-03-31T23:46:40.129Z
9540474c-4efa-4df6-a250-819bb8419c5e,219ab5e8-4097-44d1-af44-95838073c4c2,36d9b8ac-1f4c-4434-bed7-bfe5c82c8f57,63,32,31,TRUE,2026-03-31T23:46:40.129Z
a281254f-564b-4d23-90ba-4cc69eaacd25,219ab5e8-4097-44d1-af44-95838073c4c2,4dbdc63c-477e-4512-9e36-968baf8ddb19,316,5,311,TRUE,2026-03-31T23:46:40.129Z
68bb3b7b-1612-4464-9075-8ffb0eb7bb03,219ab5e8-4097-44d1-af44-95838073c4c2,71c602d0-f23f-497c-8f6c-4062f2cf80b1,83,37,46,TRUE,2026-03-31T23:46:40.129Z
f30635bd-4a9f-4183-bd87-f1c26cf09349,219ab5e8-4097-44d1-af44-95838073c4c2,791273cf-4c0b-460d-b636-cae150856715,458,81,377,TRUE,2026-03-31T23:46:40.129Z
861bc0ba-473d-4b6b-8c65-a767c30bea9f,219ab5e8-4097-44d1-af44-95838073c4c2,7d355af4-220d-486b-b42f-9c2836c6f307,843,84,759,TRUE,2026-03-31T23:46:40.129Z
0ac31b1a-d413-4ad2-85af-4b6a6774f3de,219ab5e8-4097-44d1-af44-95838073c4c2,b52eac36-82f6-4e52-a7a6-1c6a02e8558a,572,54,518,TRUE,2026-03-31T23:46:40.129Z
e99ee796-b64c-48fc-8154-b815cfd6dd2d,219ab5e8-4097-44d1-af44-95838073c4c2,b9640797-415f-4309-997b-372bb6e638f0,955,83,872,TRUE,2026-03-31T23:46:40.129Z
2e046818-53b4-4d4f-8b46-0fa14792af67,219ab5e8-4097-44d1-af44-95838073c4c2,d86600f6-1694-4a29-b996-96fc1c435e3a,841,0,841,TRUE,2026-03-31T23:46:40.129Z
08270865-2cb3-44c9-b007-dc694b3e266e,219ab5e8-4097-44d1-af44-95838073c4c2,e38eebce-4266-4589-bfd2-4b351087469e,599,20,579,TRUE,2026-03-31T23:46:40.129Z
fb2e377b-f820-49dd-a50a-e8ea4e3b1131,2b395c50-c0e7-439d-94d2-1081d1006fe6,1cf15db8-0a20-4147-aaf5-22a84954f8d0,734,5,729,TRUE,2026-03-31T23:46:40.129Z
352a017c-9e26-42cf-83e4-098d8a02b637,2b395c50-c0e7-439d-94d2-1081d1006fe6,23e5f675-4e29-47af-bf31-436fc5819323,679,23,656,TRUE,2026-03-31T23:46:40.129Z
f43ec352-f54f-48a7-8684-2ee36634ee80,2b395c50-c0e7-439d-94d2-1081d1006fe6,2dc91b90-b506-449e-be69-380a89bfe6f6,659,27,632,TRUE,2026-03-31T23:46:40.129Z
b1b070b7-8f22-465f-90b8-d1bd8cf32787,2b395c50-c0e7-439d-94d2-1081d1006fe6,3084fbf3-6675-49e0-802b-860f09c9cd9b,803,43,760,TRUE,2026-03-31T23:46:40.129Z
507f92ba-fdce-4efa-bcd8-cbecccef72ea,2b395c50-c0e7-439d-94d2-1081d1006fe6,57cd9569-f89d-4a99-9f30-93fa0d3b8d51,242,5,237,TRUE,2026-03-31T23:46:40.129Z
915d4921-1e3f-4c37-8e2c-2a0be184ce48,2b395c50-c0e7-439d-94d2-1081d1006fe6,a5bb1aa4-7ab2-43c5-a44e-017adb8f4721,506,38,468,TRUE,2026-03-31T23:46:40.129Z
91d60ec2-8179-433c-a46c-9ca9b1ad996e,2b395c50-c0e7-439d-94d2-1081d1006fe6,bbc59f7b-ebcc-47ec-9d7f-a49ba7bbf481,892,31,861,TRUE,2026-03-31T23:46:40.129Z
e17de091-952e-4fdc-8d3e-6b62191b5900,2b395c50-c0e7-439d-94d2-1081d1006fe6,c134a6e1-8386-476a-917e-8e02eb830f54,909,53,856,TRUE,2026-03-31T23:46:40.129Z
9e77fcab-210a-4807-9a5f-354c3bb595ce,2b395c50-c0e7-439d-94d2-1081d1006fe6,c238c50e-ae28-46ae-b7c7-243a5e72bef4,206,65,141,TRUE,2026-03-31T23:46:40.129Z
5de3ec47-fb6b-4d2f-87b3-e43dacc201c0,2b395c50-c0e7-439d-94d2-1081d1006fe6,fe8142dd-a403-4def-923f-300702df6c7f,437,66,371,TRUE,2026-03-31T23:46:40.129Z
2b949ccd-5b79-424d-88f2-eaf622e3cfac,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,1068dd5e-865c-4f4d-af92-8fb7d3a00b3a,925,8,917,TRUE,2026-03-31T23:46:40.129Z
75dfa371-f819-4ce5-bb6f-4bc1d63bfbcd,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,284a709a-9f6d-4c88-91ee-19476520d52f,794,42,752,TRUE,2026-03-31T23:46:40.129Z
bdb1cb4d-25b2-4587-95f7-344b75329981,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,2d649ae9-e76e-4766-b215-77112f18cbb1,882,41,841,TRUE,2026-03-31T23:46:40.129Z
1989333e-19f3-4321-b40a-b7262d5e3a35,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,36d9b8ac-1f4c-4434-bed7-bfe5c82c8f57,385,30,355,TRUE,2026-03-31T23:46:40.129Z
fd7cd2a1-aaea-4752-838c-3b43d714424f,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,5779a31f-3028-41c0-9c32-f9f2abc65361,886,53,833,TRUE,2026-03-31T23:46:40.129Z
0059028e-c300-4432-bce3-5a6616edf709,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,5ee7dcce-d77c-40b5-9186-eadc79d981c6,476,54,422,TRUE,2026-03-31T23:46:40.129Z
cf250419-61e8-46db-97b7-bbeda90dbd6b,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,69f32706-d8a3-4c28-b072-f150724e4ab4,945,85,860,TRUE,2026-03-31T23:46:40.129Z
b8ece1a1-930f-40db-ba64-6d2caf977ddf,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,75658284-ef2c-49b9-a02a-9640e5656cd8,270,40,230,TRUE,2026-03-31T23:46:40.129Z
b146011b-f970-41c2-9558-c17bf136ad22,2b6189c6-a9a1-4024-bb79-115fe7b9cdcf,fe8142dd-a403-4def-923f-300702df6c7f,607,29,578,TRUE,2026-03-31T23:46:40.129Z
37fbe22b-7f3f-4ce0-bdf1-5febc30b9de5,30847cfb-6411-4724-8125-33a78bf115b7,3eebab33-3cb4-4316-afb4-18ba3275ef1b,580,80,500,TRUE,2026-03-31T23:46:40.129Z
f5677fbc-98c9-42c3-afee-04fc1e5d5224,30847cfb-6411-4724-8125-33a78bf115b7,4cdb9879-baa6-4a5c-a057-a889b29b98a6,806,8,798,TRUE,2026-03-31T23:46:40.129Z
a165ac43-296c-4b16-bc1b-6b3881c994c0,30847cfb-6411-4724-8125-33a78bf115b7,4dbdc63c-477e-4512-9e36-968baf8ddb19,900,97,803,TRUE,2026-03-31T23:46:40.129Z
ce3f7aa7-27e8-44f9-b432-97e205b77237,30847cfb-6411-4724-8125-33a78bf115b7,65181669-e97e-4f39-ab49-9b148ed6ce21,301,54,247,TRUE,2026-03-31T23:46:40.129Z
fe616c59-ae59-4c23-ba2f-18fd02a887c5,30847cfb-6411-4724-8125-33a78bf115b7,6a0b4537-310b-4294-9ecd-36556ee0db95,175,43,132,TRUE,2026-03-31T23:46:40.129Z
423878ac-546d-4a0b-8a04-a63fad1a5015,30847cfb-6411-4724-8125-33a78bf115b7,842df264-aebc-4b7f-bd4c-75531681deb5,467,67,400,TRUE,2026-03-31T23:46:40.129Z
551d8d94-11e5-42e5-adbf-bd1a5994944f,30847cfb-6411-4724-8125-33a78bf115b7,b52eac36-82f6-4e52-a7a6-1c6a02e8558a,792,75,717,TRUE,2026-03-31T23:46:40.129Z
33f820c4-85d8-4c76-aad3-08f572ab7240,30847cfb-6411-4724-8125-33a78bf115b7,e2202525-44f7-4075-a520-915a5742b7af,534,30,504,TRUE,2026-03-31T23:46:40.129Z
83b78276-5292-4c04-859d-730b0c269028,30847cfb-6411-4724-8125-33a78bf115b7,fe8142dd-a403-4def-923f-300702df6c7f,848,77,771,TRUE,2026-03-31T23:46:40.129Z
6f88f259-100b-4564-a3bb-9c2ab8a78c16,30dc0ef2-c762-4f51-b611-90a883258c53,0b6f5979-bbbf-41c8-98f5-c2c33ef27305,62,53,9,TRUE,2026-03-31T23:46:40.129Z
927e4269-e078-4715-a506-d256d774bf5a,30dc0ef2-c762-4f51-b611-90a883258c53,1ab7fb81-78df-4dd7-85fe-91151495ffe9,382,97,285,TRUE,2026-03-31T23:46:40.129Z
4b2f3b4e-0824-47cb-b4d0-3a749918b699,30dc0ef2-c762-4f51-b611-90a883258c53,2b9216fa-43a9-490b-a53f-98043e67f153,440,18,422,TRUE,2026-03-31T23:46:40.129Z
4bc6902b-9360-437c-896f-20350ff193c2,30dc0ef2-c762-4f51-b611-90a883258c53,397f5d38-e0e9-4f86-8fd8-0d954fd2e368,181,27,154,TRUE,2026-03-31T23:46:40.129Z
1df2bedb-e56a-4e10-9530-0dab5d0e568f,30dc0ef2-c762-4f51-b611-90a883258c53,4cdb9879-baa6-4a5c-a057-a889b29b98a6,107,60,47,TRUE,2026-03-31T23:46:40.129Z
45e8683a-6516-4c18-bc62-d9243264a366,30dc0ef2-c762-4f51-b611-90a883258c53,65181669-e97e-4f39-ab49-9b148ed6ce21,891,9,882,TRUE,2026-03-31T23:46:40.129Z
39a79827-328b-43e8-b59a-4f6f6600a44b,30dc0ef2-c762-4f51-b611-90a883258c53,7dc0a8a7-e184-407c-92c9-3b66c5388314,140,43,97,TRUE,2026-03-31T23:46:40.129Z
fbb32362-9297-4682-8ae5-851c6b78c355,30dc0ef2-c762-4f51-b611-90a883258c53,9bef44e8-4b2a-4195-bcdb-665ecd247dc1,615,47,568,TRUE,2026-03-31T23:46:40.129Z
bae7cef4-baf2-4c3f-a9e7-64d9cff65d80,30dc0ef2-c762-4f51-b611-90a883258c53,c834e30b-38a1-49a3-a253-aba6ca551768,489,39,450,TRUE,2026-03-31T23:46:40.129Z
51fc2745-93f3-43bc-bbbd-cc092a07849d,30dc0ef2-c762-4f51-b611-90a883258c53,e38eebce-4266-4589-bfd2-4b351087469e,773,5,768,TRUE,2026-03-31T23:46:40.129Z
8714c7c6-3086-4e44-9de2-81536d163c27,31755217-4d64-46b5-91ea-9da5720f9d69,284a709a-9f6d-4c88-91ee-19476520d52f,78,78,23,TRUE,2026-03-31T23:46:40.129Z
2d2843f3-244f-4083-be0b-f2e16f44fc76,31755217-4d64-46b5-91ea-9da5720f9d69,57cd9569-f89d-4a99-9f30-93fa0d3b8d51,733,37,696,TRUE,2026-03-31T23:46:40.129Z
2e804d3c-ea7d-4981-9d84-bbd1753dca77,31755217-4d64-46b5-91ea-9da5720f9d69,57f88d3f-7aa5-454a-8b74-0b33b8609c29,498,72,426,TRUE,2026-03-31T23:46:40.129Z
52f88122-1d84-409c-9750-61d845c59413,31755217-4d64-46b5-91ea-9da5720f9d69,5b8f1bd8-af63-4588-a49a-76bfc7f2c74a,240,8,232,TRUE,2026-03-31T23:46:40.129Z
7f3d3f5e-70b2-4d02-a4ea-729fe00bc10f,31755217-4d64-46b5-91ea-9da5720f9d69,72a90422-b9f8-4f22-b784-f4576f4a71f3,291,40,251,TRUE,2026-03-31T23:46:40.129Z
adb134f5-0765-4712-bde4-b33f76852267,31755217-4d64-46b5-91ea-9da5720f9d69,7d355af4-220d-486b-b42f-9c2836c6f307,177,63,114,TRUE,2026-03-31T23:46:40.129Z
d8fd5279-0bb4-4c04-aa80-b39132ff911e,31755217-4d64-46b5-91ea-9da5720f9d69,b9640797-415f-4309-997b-372bb6e638f0,911,44,867,TRUE,2026-03-31T23:46:40.129Z
951ef14c-4371-4629-8658-e4915cfcf566,31755217-4d64-46b5-91ea-9da5720f9d69,bbc59f7b-ebcc-47ec-9d7f-a49ba7bbf481,197,22,175,TRUE,2026-03-31T23:46:40.129Z
d43f80af-b17d-4003-92e8-73b82c3972c6,31755217-4d64-46b5-91ea-9da5720f9d69,c44abe5f-714b-4ea7-9468-8bee0a4b2225,425,56,369,TRUE,2026-03-31T23:46:40.129Z
f97b9eec-0664-4bde-ab04-1fcd1560b452,31d4ad7c-770a-48a8-aaa5-721f0394eca0,0be20826-4508-4289-bbe3-6e8ea40d319f,398,55,343,TRUE,2026-03-31T23:46:40.129Z
9b4f6146-5d33-491f-b3ac-e088b68ce089,31d4ad7c-770a-48a8-aaa5-721f0394eca0,17c15e18-1a5d-4ce0-afd8-9bf3ccb729f8,349,3,346,TRUE,2026-03-31T23:46:40.129Z
4d57964b-c0e4-4829-8914-66168c619b03,31d4ad7c-770a-48a8-aaa5-721f0394eca0,41482e51-221a-4d9d-bcb0-2ee0fa6ff749,507,59,448,TRUE,2026-03-31T23:46:40.129Z
7fee5b86-9d95-4a5b-bd49-800603c352a2,31d4ad7c-770a-48a8-aaa5-721f0394eca0,69f32706-d8a3-4c28-b072-f150724e4ab4,168,24,144,TRUE,2026-03-31T23:46:40.129Z
82d92595-62f2-4a91-b2f9-ae826a216004,31d4ad7c-770a-48a8-aaa5-721f0394eca0,71c602d0-f23f-497c-8f6c-4062f2cf80b1,445,85,360,TRUE,2026-03-31T23:46:40.129Z
9a9d5ee1-4e3d-48f3-98a4-b8411bfd2cfb,31d4ad7c-770a-48a8-aaa5-721f0394eca0,75b59488-9647-4c58-b775-dea8dd92b829,532,34,498,TRUE,2026-03-31T23:46:40.129Z
c242dcbb-8fbb-4d54-8910-f70eb0d03e69,31d4ad7c-770a-48a8-aaa5-721f0394eca0,bbc59f7b-ebcc-47ec-9d7f-a49ba7bbf481,970,58,912,TRUE,2026-03-31T23:46:40.129Z
20a32961-134c-4f00-bd19-b11e54ceff14,31d4ad7c-770a-48a8-aaa5-721f0394eca0,c8cc704d-0695-492a-996c-015c8bcdd222,570,48,522,TRUE,2026-03-31T23:46:40.129Z
4dc24ed7-5397-4fd5-9d57-c3fcd4f77304,31d4ad7c-770a-48a8-aaa5-721f0394eca0,eb354d26-653d-4454-a174-f227d793c377,707,53,654,TRUE,2026-03-31T23:46:40.129Z
a8ffaf8a-8081-4c13-b7b7-9bce1ea3fd2a,3c7cd280-2b24-46a3-9c98-735566fc4017,284a709a-9f6d-4c88-91ee-19476520d52f,445,55,390,TRUE,2026-03-31T23:46:40.129Z
525e5a60-c166-4b85-af22-a6933342deca,3c7cd280-2b24-46a3-9c98-735566fc4017,4dbdc63c-477e-4512-9e36-968baf8ddb19,484,11,473,TRUE,2026-03-31T23:46:40.129Z
08baf7a0-85be-4990-bb85-d195047a154c,3c7cd280-2b24-46a3-9c98-735566fc4017,71c602d0-f23f-497c-8f6c-4062f2cf80b1,641,25,616,TRUE,2026-03-31T23:46:40.129Z
1f663e15-0771-46b5-8e52-b9e61f55e717,3c7cd280-2b24-46a3-9c98-735566fc4017,72a90422-b9f8-4f22-b784-f4576f4a71f3,502,39,463,TRUE,2026-03-31T23:46:40.129Z
d171097a-c2c8-4201-9ef1-949f9caefd70,3c7cd280-2b24-46a3-9c98-735566fc4017,837a272c-943e-41fe-86e7-c6ab0275bcdd,611,22,589,TRUE,2026-03-31T23:46:40.129Z
0947e92c-62d4-46ee-aaf7-857f5e4d4069,3c7cd280-2b24-46a3-9c98-735566fc4017,a0519488-5e99-4c3d-a34d-59900b54d58b,887,30,857,TRUE,2026-03-31T23:46:40.129Z
2becb9da-304d-4763-a39a-286bb0b5f2a9,3c7cd280-2b24-46a3-9c98-735566fc4017,b75d7a11-25d9-4960-a221-3bf313033b59,609,67,542,TRUE,2026-03-31T23:46:40.129Z
800b502b-c586-4f19-8eee-84c6efebbebf,3c7cd280-2b24-46a3-9c98-735566fc4017,bbc59f7b-ebcc-47ec-9d7f-a49ba7bbf481,539,71,468,TRUE,2026-03-31T23:46:40.129Z
e4b6a762-8912-4c5a-9b5d-80668bb9b6d7,3c7cd280-2b24-46a3-9c98-735566fc4017,bfc84592-d7e0-49bc-8837-5df99838c6e2,925,51,874,TRUE,2026-03-31T23:46:40.129Z
6bb275b6-95b9-400f-8ffc-b90c57b2347c,3c7cd280-2b24-46a3-9c98-735566fc4017,e839d8a8-74df-43f7-b372-dbdc935f02f4,120,92,28,TRUE,2026-03-31T23:46:40.129Z
9a3840b4-d211-4837-b3d6-47888e00cc98,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,42e3198d-91a6-424c-a63f-dd88adb05396,864,22,842,TRUE,2026-03-31T23:46:40.129Z
59d8893b-2e5b-431a-a8f6-b31e3051c822,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,4e3aec72-08a2-4fbe-b8e2-006dc47499db,611,2,609,TRUE,2026-03-31T23:46:40.129Z
7bb15259-d66e-4b56-aa43-a4341e8e1f7b,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,a27ecac9-ab0b-4650-91dc-5791c7fbaf32,639,45,594,TRUE,2026-03-31T23:46:40.129Z
61a2ce06-267f-4d09-8a25-9b203644aa20,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,a5bb1aa4-7ab2-43c5-a44e-017adb8f4721,587,57,530,TRUE,2026-03-31T23:46:40.129Z
9f928e68-809a-4424-8f86-fa5e4bbe612b,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,bfc84592-d7e0-49bc-8837-5df99838c6e2,804,37,767,TRUE,2026-03-31T23:46:40.129Z
c8e4c79b-8893-4e63-8b94-ba2c30911ce2,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,c238c50e-ae28-46ae-b7c7-243a5e72bef4,421,55,366,TRUE,2026-03-31T23:46:40.129Z
b4a427ea-00a2-4866-8550-47773d1d4a15,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,ceeff573-c75c-4611-a644-f725dd4890e8,206,32,174,TRUE,2026-03-31T23:46:40.129Z
95e0c511-7cb7-44e8-9195-68a4eb7ac30d,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,e2202525-44f7-4075-a520-915a5742b7af,235,82,153,TRUE,2026-03-31T23:46:40.129Z
8a9c6510-9eec-47ac-8111-e8474b9b92fd,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,f1fc63a6-75e4-46db-896c-4fff72e67471,350,3,347,TRUE,2026-03-31T23:46:40.129Z
298e8452-8a42-401a-9dc6-d37514dc3e66,3e737754-f4a0-490b-9a9b-8e9bbf9fca68,f6c3c025-df89-42e9-b505-e8582ffb7493,851,73,778,TRUE,2026-03-31T23:46:40.129Z
13f71887-4390-4f9d-9787-833586b3d858,3ec03b08-4ba7-40e5-8ae0-50668812191c,08832752-8515-4a67-8d2d-d85c41200d86,502,76,426,TRUE,2026-03-31T23:46:40.129Z
aa0d7c2f-be52-4809-b9e4-a6b97d66e15b,3ec03b08-4ba7-40e5-8ae0-50668812191c,208f2aed-5517-431f-9fdf-56161c06b4b1,112,7,105,TRUE,2026-03-31T23:46:40.129Z
4912cb2b-84e0-4195-a686-5e6083a4647d,3ec03b08-4ba7-40e5-8ae0-50668812191c,75658284-ef2c-49b9-a02a-9640e5656cd8,554,46,508,TRUE,2026-03-31T23:46:40.129Z
8d114561-3e8c-4a04-bfcb-7954691b4e45,3ec03b08-4ba7-40e5-8ae0-50668812191c,7dc0a8a7-e184-407c-92c9-3b66c5388314,356,79,277,TRUE,2026-03-31T23:46:40.129Z
d9873b93-b004-480e-a5dc-0be29df9c579,3ec03b08-4ba7-40e5-8ae0-50668812191c,8490d2e5-79dd-4e05-96a0-26e55863d973,428,94,334,TRUE,2026-03-31T23:46:40.129Z
d80c7558-49e1-4cd1-ab4d-b02fe4bd61d4,3ec03b08-4ba7-40e5-8ae0-50668812191c,a0519488-5e99-4c3d-a34d-59900b54d58b,470,86,384,TRUE,2026-03-31T23:46:40.129Z
295d72be-c155-4e0d-b61b-25fcddeb4349,3ec03b08-4ba7-40e5-8ae0-50668812191c,ab25256e-88cf-4ff7-bd61-edda8007d71a,615,0,615,TRUE,2026-03-31T23:46:40.129Z
da357bcc-f128-4e3c-b95b-b89049a340c6,3ec03b08-4ba7-40e5-8ae0-50668812191c,c2a579c3-5340-433e-81b3-11c50350b7f2,212,14,198,TRUE,2026-03-31T23:46:40.129Z
63ce5d35-0177-491f-9c55-4c889810d3db,3ec03b08-4ba7-40e5-8ae0-50668812191c,c812be85-0903-4dea-a218-194d091480dc,576,18,558,TRUE,2026-03-31T23:46:40.129Z
ffdc5c03-0592-412e-a39c-e76176bc707b,3ec03b08-4ba7-40e5-8ae0-50668812191c,ed99fdb8-cf67-4a0e-bc38-0b5cf8ede2eb,495,42,453,TRUE,2026-03-31T23:46:40.129Z
e9a47cd9-1848-4aeb-ac8c-e5351c147b58,40c7232a-65d0-4cd3-b131-7e767a6d7475,36d9b8ac-1f4c-4434-bed7-bfe5c82c8f57,450,91,359,TRUE,2026-03-31T23:46:40.129Z
927e9186-8b9c-47e5-a0bb-82910485b7c6,40c7232a-65d0-4cd3-b131-7e767a6d7475,4b53a355-43a4-4407-a0ae-ea0db8946d6f,962,36,926,TRUE,2026-03-31T23:46:40.129Z
71b24933-1342-473b-b23d-af5aa47e7c07,40c7232a-65d0-4cd3-b131-7e767a6d7475,9aec2c04-15be-4f5f-98a4-0378d1571d3c,448,72,376,TRUE,2026-03-31T23:46:40.129Z
47c4c2b4-2cab-4973-8e07-e9a846ad29b9,40c7232a-65d0-4cd3-b131-7e767a6d7475,b9640797-415f-4309-997b-372bb6e638f0,566,3,563,TRUE,2026-03-31T23:46:40.129Z
7cd9a7ab-3b1f-4662-8fc2-2d7810bbf435,40c7232a-65d0-4cd3-b131-7e767a6d7475,bed1b4ba-9438-404d-b4f9-f0145db4d9b2,707,93,614,TRUE,2026-03-31T23:46:40.129Z
d5775036-8001-4243-9bee-5ee12bd86f10,40c7232a-65d0-4cd3-b131-7e767a6d7475,bee33072-bf1f-461f-aa6a-eeba74e7a411,226,28,198,TRUE,2026-03-31T23:46:40.129Z
4ea1a7a3-68f4-4d77-9bef-7d2b91321775,40c7232a-65d0-4cd3-b131-7e767a6d7475,c030b767-d772-4d21-9314-b2b41bd31fb4,84,18,66,TRUE,2026-03-31T23:46:40.129Z
5632fab4-ee9e-44de-870e-eb29c75d52cd,40c7232a-65d0-4cd3-b131-7e767a6d7475,c6e3ad50-d1e9-4844-af6f-f246cd6cb52a,63,63,11,TRUE,2026-03-31T23:46:40.129Z
bd4b0195-db6c-4a44-a1a9-77bda8c8309d,40c7232a-65d0-4cd3-b131-7e767a6d7475,dbb87303-bba1-4382-9dcd-f38553cea807,959,87,872,TRUE,2026-03-31T23:46:40.129Z
190a567e-c687-4a03-8b10-1c6e49fec70e,40c7232a-65d0-4cd3-b131-7e767a6d7475,fe8142dd-a403-4def-923f-300702df6c7f,844,97,747,TRUE,2026-03-31T23:46:40.129Z
775eb8ad-8244-4241-9df6-45439478b98e,43e228bb-bca0-44db-a488-dbee65134292,434a853a-adc5-4eb6-9b44-95018eab1abf,414,79,335,TRUE,2026-03-31T23:46:40.129Z
e2e0cfb8-b643-46f9-b8e3-dffdf795e373,43e228bb-bca0-44db-a488-dbee65134292,4e3aec72-08a2-4fbe-b8e2-006dc47499db,202,45,157,TRUE,2026-03-31T23:46:40.129Z
aa760b28-d762-4219-9770-b7136155758e,43e228bb-bca0-44db-a488-dbee65134292,6d2c4907-a11a-4e82-a27d-7334cbc2f740,136,19,117,TRUE,2026-03-31T23:46:40.129Z
95d6beb2-24a3-4083-bad1-67aef9cea91f,43e228bb-bca0-44db-a488-dbee65134292,73f791fb-2df4-4733-bf7e-fb8a9ad33317,424,87,337,TRUE,2026-03-31T23:46:40.129Z
9c761a9f-0266-400a-9d5e-3fcd43ee9739,43e228bb-bca0-44db-a488-dbee65134292,744f199c-43d2-41a5-89f1-b3ccdc6adde0,845,47,798,TRUE,2026-03-31T23:46:40.129Z
5c96e474-ff2f-4e43-8cb4-c35028506874,43e228bb-bca0-44db-a488-dbee65134292,837a272c-943e-41fe-86e7-c6ab0275bcdd,942,0,942,TRUE,2026-03-31T23:46:40.129Z
502e9030-9772-48e3-8c1d-9c5e219c3c26,43e228bb-bca0-44db-a488-dbee65134292,b55acc5f-4ad3-4b08-81fb-4081d14a83ad,758,13,745,TRUE,2026-03-31T23:46:40.129Z
4cc94ddb-c50b-45f5-be96-9f8596988c3d,43e228bb-bca0-44db-a488-dbee65134292,f0563405-8357-41b7-9698-bde549a0a05b,179,35,144,TRUE,2026-03-31T23:46:40.129Z
a8ad7ca8-b568-4dc0-99f8-bb3bd60ec09e,43e228bb-bca0-44db-a488-dbee65134292,f257e86a-5f1f-4583-8460-955f69b64b47,547,72,475,TRUE,2026-03-31T23:46:40.129Z
9981cb7c-9873-4dc4-8470-7cbd8259149a,43e228bb-bca0-44db-a488-dbee65134292,f9c842bb-5527-48b5-9237-0fc7daab73cb,224,1,223,TRUE,2026-03-31T23:46:40.129Z
fde76d89-3dc4-463c-b304-c08e2f031a28,4609c4cf-0c81-4d42-982a-0814351e1ec4,208f2aed-5517-431f-9fdf-56161c06b4b1,821,91,730,TRUE,2026-03-31T23:46:40.129Z
bd367cfb-71cf-418f-8d21-389d0cb78fbc,4609c4cf-0c81-4d42-982a-0814351e1ec4,2849381a-b12f-45cf-a1b9-ff9381fb0d43,436,23,413,TRUE,2026-03-31T23:46:40.129Z
0d1ae611-ab93-4959-99e6-4d9d6630202b,4609c4cf-0c81-4d42-982a-0814351e1ec4,32d66e02-6861-4121-8e1f-9e42a4cfc797,361,74,287,TRUE,2026-03-31T23:46:40.129Z
4c52a3d2-ba23-4c11-8491-d18ba8bcc78c,4609c4cf-0c81-4d42-982a-0814351e1ec4,ab25256e-88cf-4ff7-bd61-edda8007d71a,607,48,559,TRUE,2026-03-31T23:46:40.129Z
